20081205,toshiba corp worlds maker nand flash memory halt chip production plants nine days due weak demand first output break seven years broadcaster nhk reported friday
20081206,stocks jumped friday investors bet steep drop oil prices boost consumer spending lifting retail stocks offsetting government data showing half million jobs lost november
20081207,monday york youve played iphone app get soundtrack
20081208,tuesday teen star miley cyrus diva madonna dark knight hitech gadgets barack obama among americas top culture obsessions turned possessions according online market place ebay premium grocer whole foods market filed lawsuit federal trade commission monday saying agency committed variety errors trying determine merger rival wild oats violated antitrust law satoru iwata became president nintendo six years ago video game world ruled sony corps playstation populated young men nintendo known bestselling wii game machine started manufacturer japanese playing cards called hanafuda repeats changes headline text recasts adds walmart analyst quote share price update nintendo known bestselling wii game machine started manufacturer japanese playing cards called hanafuda life teen star miley cyrus diva madonna dark knight hitech gadgets barack obama among americas top culture obsessions turned possessions according online market place ebay dec life teen star miley cyrus diva madonna dark knight hitech gadgets barack obama among americas top culture obsessions turned possessions according online market place ebay nintendo president interview click idnt cheaper version incs iphone sold walmart stores later month york post rock roll legends singers stars broadway saluted sunday lifetime contributions american culture gala performance attended president george bush
20081209,wednesday fourteen worlds largest mobile phone chip makers including sony ericsson vodafone group plc arm holdings plc joined open handset alliance tuesday support android mobile device platform developed google fourteen worlds largest mobile phone chip makers including sony ericsson vodafone group plc arm holdings plc joined open handset alliance tuesday support android mobile device platform developed google teen star miley cyrus diva madonna dark knight hitech gadgets barack obama among americas top culture obsessions turned possessions according online market place ebay dow lost ground tuesday doubts whether market able sustain recent recovery bid surfaced companies like fedex corp offered outlooks pointing trouble economy sony corp axed thousands jobs tuesday bearish comments samsung texas instruments added gloom technology sector consumers shun latest gadgets japans sony corp cut jobs curb investment pull businesses save billion financial crisis ravages demand electronics products texas instruments chip firms warn weak demand corrects third paragraph title brian halla ceo national semiconductor texas instruments sony cut billion costs jobs goldman sachs upgraded nokia neutral sell saying emerging market risks better understood earnings estimates managements outlook realistic
20081210,thursday fourteen worlds largest mobile phone chip makers including sony ericsson vodafone group plc arm holdings plc joined open handset alliance tuesday support android mobile device platform developed google deletes incorrect reference symbian using linux para clarifies ericsson first android phone ever para changes symbian foundation members para uptotheminute market news please click stxnewsus morgan stanley cut price target shares citing weaker demand especially iphone south korea wednesday lift rule forces handsets sold domestically use locally developed mobile device platform opening market foreign cellphones sony corps billion savings plan electronics division enough restructuring needed analysts even shares edged percent broad rally japanese stocks maker bravia flat tvs playstation video game consoles tuesday cut jobs curb investment pull businesses slash billion annual costs spreading global recession ravages
20081211,friday south china morning post corrects sixth paragraph show maximum sentence years five years adds details throughout texas instruments maker chips everything cell phones industrial equipment expects profit margin levels analog chips hold steady even sales volumes decline chief executive rich templeton thursday uptotheminute market news please click stxnewsus
20081212,stocks rose friday hopes lifeline struggling automakers could still materialize investors bet large stockpiles cash technology companies help weather economic downturn nashville radio companies took giant step forward embracing online mobile applications like never sales retailers fell fifth straight month november longest decline least years gasoline sales tumbled record amount according government data friday stocks rose friday hopes lifeline struggling automakers could still materialize investors bet large stockpiles cash technology companies help weather economic downturn dow pct pct nasdaq pct stocks rose friday hopes lifeline struggling automakers could still materialize investors bet large stockpiles cash technology companies help weather economic downturn dow pct pct nasdaq pct investors still hope automakers get lifeline stocks turned positive friday gains bigcap technology stocks optimism white house treasury come aid package automakers sales retailers posted fifth straight drop november gasoline sales took record tumble according government data friday showed consumers still shopping despite recession reporter original day earth stood still portrayed ominous alien visitation tapped american fears ufos cold war tensions bernard madoff quiet force wall street decades arrested charged thursday allegedly running billion ponzi scheme rank among biggest fraud cases ever
20081213,denver first full selling tracks four major labels amazons digital store become secondlargest carte service according industry estimates denver five years apples itunes store changed retail introducing singletrack digital downloads wasnt musicians labels started wonder loud whether selling track good bottom lines
20081214,shares rose percent monday recouping previous sessions loss hopes bailout troubled automakers might still materialise banks bucked broader markets gains gmt benchmark hang seng index percent higher iraqi reporter called president george bush dog threw shoes sunday sullying farewell visit baghdad meant mark greater security iraq years bloodshed shares dutch chip equipment maker asml holdings could eventually double chip demand returns prerecession levels according report barrons dec edition
20081215,dell monday announced initiative aimed eliminating million pounds packaging material next years chairman retailtorefining red group monday plans meet management bankrupt semgroup next week discuss reorganization energy tuesday palm monday moved replace finance chief struggles regain foothold ultracompetitive smartphone market chairman retailtorefining red group monday plans meet management bankrupt semgroup next week discuss reorganization could give control energy palm monday moved replace finance chief struggles regain foothold ultracompetitive smartphone market dow pct pct nasdaq pct oil drops economic worries despite looming opec cuts adds close markets dow pct pct nasdaq pct global stocks stumble weak manufacturing data banks uptotheminute market news please click stxnewsus changes byline updates midday shares china construction bank countrys valuable lender slid percent monday even bank america poured cold water local newspaper report planned unload stake chinese bank discount iraqi reporter called president george bush dog threw shoes sunday sullying farewell visit baghdad meant mark greater security iraq years bloodshed dow pct pct nasdaq pct goldman sachs downgraded neutral buy concerns weak consumer spending nearterm risk stocks valuation premium coming iphone sales fall short expectations first half reporter original day earth stood still portrayed ominous alien visitation tapped american fears ufos cold war tensions ccb slumps boa share sale report denied banks
20081216,shares fall percent hours adds additional comments context byline wednesday tuesday chief executive steve jobs deliver keynote address macworld trade show next month reviving concerns state health sending companys shares percent shares fall percent hours adds comments spokesperson analyst updates share activity witnessed flat yearoveryear overall sales united states macs november sales rival microsoft corps windows pcs percent according research firm npd group tracks retail sales top wall street journal tuesday
20081217,thursday york blue christmas turn businesss theme song holiday season adds quote red chairman background semgroup usually good time shoppers crowding stores buzz building ahead macworld trade show january chances mobile phone tucked pocket lightweight laptop backpack navigation system car cloud dow pct pct nasdaq pct uptotheminute market news please click stxnewsus updates early afternoon changes byline dollar fell anew euro yen yields european government debt traded near historic lows wednesday day bold credit easing federal reserve combat worsening recession european government debt touch fresh historic lows incs shares fell almost percent wednesday concerns health chief executive whether products planned steve jobs deliver keynote speech upcoming technology show investors keep close eye outlook research motion provides reports quarterly results thursday hopeful signs global economic downturn exacting pain makes blackberry smartphone rim due report results thursday market close dow pct pct nasdaq pct french competition watchdog suspended agreement france telecom tying blockbuster iphone france exclusively customers mobile operator orange tuesday chief executive steve jobs deliver keynote address macworld trade show next month reviving concerns state health stocks fell wednesday initial enthusiasm federal reserves interest rate cut faded investors focused weak financial results dismal economic outlook petersburg florida life surrealist salvador dali known elongated figures wilting clocks exhibition myth art reveals personal side legendary spanish painter uptotheminute market news please click stxnewsus updates morgan stanley shares falling general mills results updates prices oppenheimer downgraded perform outperform longer recommend stock longterm investment disclosed state ceo steve jobs health elaborated viable plan eventually transferring power uptotheminute market news please click stxnewsus consumers companies hoping christmas gadget spending spree disappointed sharp foreign currency swings driving prices many markets even buyer demand slumps years watching everyone youtube develop profitable close relationships fans major record labels quietly making big push understand buys
20081218,bagstoriches travel operator sells gold medal thomas cook worlds largest advertising companies omnicom group interpublic group cutting thousands jobs face advertising downturn shaping worst internet bubble burst friday omnicom group worlds largest advertising cut percent percent worldwide work force end week according source close situation chances mobile phone tucked pocket lightweight laptop backpack navigation system car cloud tuesday chief executive steve jobs deliver keynote address macworld trade show next month reviving concerns state health usually good time shoppers crowding stores buzz building ahead macworld trade show january canaccord adams started coverage hold rating nokia palm sell ratings saying worsening economic climate set stage difficult consumer electronics companies
20081219,true corp thailands integrated telecoms firm friday postponed issue billion baht million bonds january month political tension hit sentiment taiwans hon hai group plans reduce global workforce percent economic slowdown worsens expected groups chairman friday french competition watchdog decision suspend deal tying blockbuster iphone france exclusively customers mobile operator orange challenge france telecoms business plan executive told french newspaper french benelux companyrelated news could impact regions markets individual stocks
20081221,nokia sunday removed key obstacles takeup internet offering combining signins overall services site ovicom media sharing service
20081222,retailers fall worries weak consumer spending stocks slipped monday disheartening corporate earnings news battered investor sentiment retailers fell worries christmas sales minute market news please click stxnewsus updates midday changes byline palm monday private equity firm elevation partners agreed boost investment struggling smartphone maker million sending shares surging percent
20081223,worldwide notebook computer shipments topped desktops first time ever third quarter research group isuppli tuesday calling watershed event industry telmex mexicos fixedline phone provider launched short webbased newscast testing waters countrys television market anyone put shopping last minute looking ahead postholiday sales heres list top gadget gifts hiker biker skier runner life anyone put shopping last minute looking ahead postholiday sales heres list top gadget gifts hiker biker skier runner life true corp thailands integrated telecoms firm tuesday expected revenues similar billion baht billion due mobile phone unit true move losing market share
20081224,first mtv youtube true move pcl thailands third largest mobile phone firm wednesday planned sell incs iphone thailand jan key driver boost revenue next
20081226,oil gains exporter uae says cut supplies oil rises exporter uae says cut supplies walmart stores friday start selling incs iphone sunday popular cell phones surf web priced low anticipated energy stocks lift dow retailers hoping salvage weak holiday season dow pct pct nasdaq pct minute market news please click stxnewsus updates midmorning british shoppers expected record discounts stores friday retailers looking dismal trading runup christmas britain headed toward recession adds john lewis prechristmas figures comment sales
20081228,monday
20081229,walmart stores friday start selling incs iphone sunday popular cell phones surf web priced low anticipated
20081230,wednesday online sales holiday period dec fell percent period last marking first decline online spending comscore started tracking online sales shares fell much percent tuesday technology website gizmodo reported rumor chief executive steve jobss health declining consumers showing appetite stylish personal devices gadget makers need vibrant colors rounded edges elegant metallic finish stand crowded market consumers showing appetite stylish personal devices gadget makers need vibrant colors rounded edges elegant metallic finish stand crowded market bank china tuesday royal bank scotland largest foreign shareholder plans yet sell kongtraded shares lockup period expires wednesday
20081231,album sales slid seventh time eight years growth digital arena bright spots ailing industry slowed according data issued wednesday album sales slid seventh time eight years growth digital arena bright spots ailing industry slowed according data issued wednesday reporter howard stern king media wall street kicking legs throne home builders stocks mortgage data fed move straitened swiss bank ubs wednesday sold stake bank china discount institutional investors book gain hundred million dollars fourth quarter
20090101,friday
20090102,singapores creative technology makes digital players cut workforce almost half firm sold manufacturing unit malaysia newspaper reported saturday stocks started big jump friday investors looked beyond yet another piece grim economic data hopes recovery horizon disastrous stocks rose friday nasdaq composite briefly making percent gain large companies technology sector way dow jones nasdaq rogers communications owns canadas biggest wireless carrier predicted winner resilient subscriber growth fourth quarter ubs note friday stocks rose friday nasdaq composite briefly notching percent gain large companies technology sector led way dow jones nasdaq minute market news please click stxnewsus updates afternoon changes byline
20090103,singapores creative technology makes digital players cut workforce almost half firm sold manufacturing unit malaysia newspaper reported saturday
20090104,monday chinas office workers tightening belts cutting back spending everything clothes fast food despite government efforts boost consumption stave worst effects global recession even amid flash sizzle worlds premier showcase consumer electronics reality economic recession hard ignore even amid flash sizzle worlds premier showcase consumer electronics reality economic recession hard ignore
20090105,tuesday even amid flash sizzle worlds premier showcase consumer electronics reality economic recession hard ignore chief executive steve jobs sought soothe investor concerns health monday saying weight loss caused hormone imbalance relatively simple treat stocks fell monday investors booked profits last weeks runup concerns slowing cell phone sales hit shares biggest telecommunications companies stocks fall profittaking stocks rise europe energy stocks gain crude oil rises supply fears stocks turned positive dow cut losses monday general motors reported december sales better expected japans sony corp likely announce closures japanese factories major divisions early next month times london monday denied plan existed chief executive steve jobs sought soothe investor concerns health monday saying weight loss caused hormone imbalance relatively simple treat news planned stimulus package helped pull investors dollar monday treasury prices slumped fears price bubble face massive wave fresh debt dollar week high euro hopes stimulus plan chief executive steve jobs monday losing weight due hormone imbalance begun treatment expects regain body mass late spring stocks pared losses monday turned positive helped strong gains among energy stocks crude oil rose barrel dow falls percent percent nasdaq percent stocks fell opening trading monday investors took profits strong gains racked last week offsetting bets presidentelect barack obamas plan tax cuts help revive economy even amid flash sizzle worlds premier showcase consumer electronics reality economic recession hard ignore futures fall points dow nasdaq chief executive steve jobs monday losing weight due hormone imbalance begun treatment expects regain body mass late spring netflix electronics sunday soon introduce sets screen netflix movies directly web without external box even amid flash sizzle worlds premier showcase consumer electronics reality economic recession hard ignore japans sony corp likely announce closures japanese factories major divisions early next month times london monday denied plan existed japans sony corp likely announce restructuring plan could include closures japanese factories major divisions times london monday denied plan existed top wall street journal monday
20090106,wednesday reached deal major record labels sell digital songs without copy protection software prevented fans sharing bought itunes store maker ipod iphone tuesday cisco systems attempting break consumer entertainment market taking big brands like faces slackening sales routers network equipment likely first laptop sales outstrip desktop pcs financials lead royal bank launches pref share issue stocks gained tuesday increased likelihood government stimulus package release minutes last federal reserve policy meeting painted dismal picture economy alcoa falls afterthebell sets job production cuts announced plans drop copy protection songs sold internet debuted slim bigscreen laptop dramatic products master pitchman steve jobs companys final macworld performance disappointed wall street minute market news click stxnewsus updates close tuesday dropping copy protection songs sold internet debuted slimmest inch laptop yet dramatic products master pitchman steve jobs companys final macworld performance disappointed wall street stock drops percent adds details analysts comments closing stock price refiles delete extraneous words paragraphs three adds analyst comment product details reached deal major record labels sell digital songs without copy protection software prevented fans sharing bought itunes store maker ipod iphone tuesday tuesday dropping copy protection songs sold internet debuted slimmest inch laptop yet dramatic products master pitchman steve jobs companys final macworld performance disappointed wall street slips macworld disappoints big news stocks trimmed gains tuesday federal open market committee monetary policysetting panel federal reserve released minutes dec meeting fed cut benchmark interest rate range zero percent dow pct pct nasdaq pct cisco systems attempting break consumer entertainment market taking big brands like faces slackening sales routers network equipment dow pct pct nasdaq pct dismal data factory orders home sales limit gains stocks rose tuesday strength tech sector led second day gains blunted concerns weak data factory orders pending home sales oppenheimer upgraded outperform saying sudden change leadership imminent companys chief executive steve jobs weight loss caused hormone imbalance relatively simple treat retailer best buy seeking ways appeal costconscious shoppers tuesday selling refurbished versions incs iphone stores priced less iphones top york times business pages tuesday top wall street journal tuesday hewlettpackard unveiling host costconscious products including netbook targeted professionals pair ultralight notebooks gaming multimedia retailer best buy seeking ways appeal costconscious shoppers tuesday selling refurbished versions incs iphone stores priced less iphones
20090107,reached deal major record labels sell digital songs without copy protection software prevented fans sharing bought itunes store maker ipod iphone tuesday sandisk corp unveiled portable digital system based memory cards preloaded songs signaling shift strategy compete ipod dow pct pct nasdaq pct dow pct pct nasdaq pct dow pct pct nasdaq pct age desktop appears portable cousin laptop surges ahead consumers clamoring lightweight computers funky designs use home cafes train work hewlettpackard unveiling host costconscious products including netbook targeted professionals pair ultralight notebooks gaming multimedia european shares snapped sixday winning streak wednesday hit weak employment data commodity stocks suffering lower crude metal prices sandisk corp unveiled portable digital system based memory cards preloaded songs signaling shift strategy compete ipod likely first laptop sales outstrip desktop pcs benchmark indexes drop percent updates midmorning private employers shed jobs december sharply revised jobs lost november far economists estimated report private employment service wednesday tuesday dropping copy protection songs sold internet debuted slimmest inch laptop yet dramatic products master pitchman steve jobs companys final macworld performance disappointed wall street age desktop appears portable cousin laptop surges ahead consumers clamouring lightweight computers funky designs use home cafes train work top york times business pages wednesday top wall street journal wednesday
20090108,craze touchscreen gadgets sparked incs popular iphone raising worries whole generation consumer electronics reach blind walt disney thursday threw weight behind intel chip lets viewers interact favorite programs underscoring continuing effort merge computers media friday palm overhauled mobile operating system introduced touchscreen phone sending shares soaring percent investors hoped moves help win back customers rivals palm took wraps overhauled mobile operating system thursday introduced touchscreen phone raising hopes move help win back customers rivals incs iphone corrects remove reference price pre fourth paragraph palm announced pricing phone adds phone details analyst comment stocks rose thursday news citigroup agreed support legislation aimed stemming home loan foreclosures offsetting walmarts disappointing sales outlook dow pct pct nasdaq pct satellite television provider dish network corp plans introduce digital video recorder lets people watch favorite television shows internetenabled device billion fraud satyam computer services put indian outsourcing firms future doubt could boost troubled times local global rivals lure away worried clients age desktop appears portable cousin laptop surges ahead consumers clamoring lightweight computers funky designs use home cafes train work sandisk corp unveiled portable digital system based memory cards preloaded songs signaling shift strategy compete ipod billion fraud satyam computer services put indian outsourcing firms future doubt could boost troubled times local global rivals lure away worried clients london norways national broadcaster pulled series podcasts featuring different song beatles podcasts essentially constituted giving away entire beatles catalog free chief executive sony ericsson venture sony corp ericsson sees tough cell phone market end unit sales percent consumer demand slows weak global economy satellite provider dish network corp unveil digital video recorder thursday allow people watch favorite television shows internetenabled device
20090109,denver early december bombshell hit consumer electronics world barack obama spotted using zune toning glitz annual consumer electronics show studios seek cheaper practical ways sell movies television programs palm stole limelight consumer electronics show unveiling touchscreen phone mobile operating system doubled share price overnight shares palm surged percent friday touchscreen phone mobile operating system impressed analysts short sellers rushed cover positions giving investors hope win customers rivals dell worlds secondlargest maker personal computers friday introduced inch netbook gave brief sneak peek ultrathin laptop dow pct nasdaq shed pct grim jobs data december rekindles economy worry dow pct nasdaq shed pct nasdaq pct dow shed pct dell worlds secondlargest maker personal computers friday introduced inch netbook gave brief sneak peek ultrathin laptop shares palm surged percent friday touchscreen phone mobile operating system impressed analysts short sellers rushed cover positions giving investors hope win customers rivals european stocks fall government debt prices rise shares palm surged percent friday touchscreen phone mobile operating system impressed analysts giving investors hope win customers rivals nasdaq drops pct pct dow pct att sees scaleddown portable computers electronic readers hottest devices plans support cellular internet connections top executive thursday advanced info service thailands largest mobile phone operator friday failed reach agreement offer iphone thai market billion fraud satyam computer services put indian outsourcing firms future doubt could boost troubled times local global rivals lure away worried clients advanced info service thailands largest mobile phone operator friday failed reach agreement bring iphone thai market palm took wraps overhauled mobile operating system thursday introduced touchscreen phone raising hopes move help win back customers rivals incs iphone top wall street journal friday
20090110,yahoo wants viewers fall love effort bring web questions remain service operate successful reaching consumers yahoo wants viewers fall love effort bring web questions remain service operate successful reaching consumers
20090111,south koreas display signed deal supply lcd panels five years seoul shares opened lower monday wall street fell friday government data showing labour market deteriorated december adding worries corporate profits south korea display signed deal supply liquid crystal display lcd panels five years netbooks everywhere everyones lips consumer electronics show las vegas expanding category small laptop pcs rewriting rules struggling computer industry
20090112,eric auchard columnist opinions expressed uptotheminute market news click stxnewsus updates alcoa morgan adds context dow netbooks everywhere everyones lips consumer electronics show las vegas expanding category small laptop pcs rewriting rules struggling computer industry corrects final graf launched uptotheminute market news click stxnewsus updates close stocks fell monday hurt worries fourthquarter earnings reports begin aluminum producer alcoa later day show recession worsening alcoa resources stocks tumble economic gloom denver early december bombshell hit consumer electronics world barack obama spotted using zune uptotheminute market news click stxnewsus updates early morning south koreas display signed deal supply lcd panels five years corrects refer national federation blind instead national federation blind paragraphs yahoo wants viewers fall love effort bring web questions remain service operate successful reaching consumers toning glitz annual consumer electronics show studios seek cheaper practical ways sell movies television programs eric auchard columnist opinions expressed
20090113,motorola expected steep cost cuts including layoffs mobile devices division broad slump demand cell phones exacerbates market share declines government looks set run trillion budget deficit main creditors asia probably wont position shut lending spigot york city issued open challenge las vegas seeking become premier destination people get married officials hope boost tourism uncertain economic times top cellphone maker nokias profits seen falling around quarter mobile phone market shrinks unprecedented pace poll showed federal reserve chairman ben bernanke tuesday global economy hit hard financial crisis governments respond determine timing strength recovery
20090114,japans nikkei share average fell percent touched onemonth low thursday battered growing worries deeper global recession record fall domestic machinery orders exports plunging orders drying little reason cheer lunar asian companies calling usual lavish parties cancelling generous cash gift bonuses thursday probably sued investors unhappy companys aboutface health visionary chief executive law clear duty disclose personal medical information legal experts wednesday steve jobs became household name founder chief executive marshaling bravado charisma drive innovation machine behind ipod iphone cofounder chief executive steve jobs wednesday medical leave end june medical issues complex first thought idnn away hightech british antarctic base stepped back time use tents oil lamps wooden sledges little changed century exploration icy continent british experts still rely lowtech paraffin stoves wooden boxes sheepskin mattresses similar used days norwegian roald amundsen beat briton rob falls bell jobs says take leave chief executive steve jobs wednesday discovered healthrelated issues complex originally thought decided take medical leave absence chief executive steve jobs take medical leave absence end june health problems complex thought shocking investors sending companys shares much percent wednesday chief executive steve jobs take medical leave absence post till end june health problems turned complex originally thought wednesday surprising investors grim retail sales data concerns banks need even money save collapse drove european equities sixweek lows wednesday led buying safehaven government debt stock index futures dropped wednesday technology bellwether announced chief executive officer steve jobs decided take medical leave absence end june details see idnwnab somewhere lonely mountaintop starry night maybe apartment bustling city block someone channeling whole world onto mobile device phone shortwave radio indexes drop percent dow stocks fall york city issued open challenge las vegas seeking become premier destination people get married officials hope boost tourism uncertain economic times uptotheminute market news click stxnewsus updates late morning true move thailands third largest mobile phone operator wednesday expected launch third generation mobile services bangkok april
20090115,friday bernie madoffs investment fund never executed single trade industry officials say suggesting detailed statements mailed investors month elaborate mirage billion fraud take look incs share price iphone never happened shares pared losses early trading thursday investors saw initial shock chief executive steve jobs medical leave overblown chief tech visionary steve jobs take leave absence till endjune health problems complex thought backtracking reassurances stunning investors sending shares skidding percent wednesday eric auchard columnist opinions expressed eric auchard columnist opinions expressed bofa citi heighten fears financial sector health corrected name firm clearbrook financial clearwater financial paragraph away hightech british antarctic base stepped back time use tents oil lamps wooden sledges little changed century exploration icy continent york life guests inaugural luncheon barack obama sworn president united states treated seafood stew duck pheasant sponge cake californias finest wines uptotheminute market news click stxnewsus updates late morning uptotheminute market news click stxnewsus adds quote updates prices chief executive steve jobs wednesday discovered healthrelated issues complex originally thought decided take medical leave absence steve jobs became household name founder chief executive marshaling bravado charisma drive innovation machine behind ipod iphone probably sued investors unhappy companys aboutface health visionary chief executive law clear duty disclose personal medical information legal experts wednesday shock revelation chief tech icon steve jobs bench six months sent shivers investors fear change top chill product lineup struggling come next big thing uptotheminute market news click stxnewsus updates early morning stocks slipped open thursday worries stemming news push bank america government aid offset reassuring quarterly results jpmorgan chase corrects second paragraph show jpmorgan results bad expected investors stock index futures fell thursday persistent worries mounting credit losses financial sector overshadowed reassuring results jpmorgan chase exports plunging orders drying little reason cheer lunar asian companies calling usual lavish parties cancelling generous cash gift bonuses stock index futures resumed descent thursday initial boost jpmorgans quarterly results proved shortlived worries health financial sector persisted top selected canadian dow stock index futures cut losses thursday jpmorgan chase posted strongerthanexpected quarterly profit tempering renewed worries financial sector shock revelation chief tech icon steve jobs bench six months sent shivers investors fear change top chill product lineup struggling come next big thing stocks affected newspaper reports factors thursday record fall japan machinery orders hits confidence announcements scheduled economic indicators debt currency market moves political events affect south african markets thursday top york times business pages thursday top wall street journal thursday
20090116,denver selling song downloads video games achieved liftoff business appears poised rocket orbit denver wireless carriers appear poised deliver mobile industry long seen holy grail locationbased services walt disney chief executive robert iger received percent hike total compensation despite moderate drop companys share price fiscal according proxy filing made friday repeats story number recasts first paragraph adds details proxy comment recasts first paragraph adds details proxy comment inflation slowed halfcentury low last industrial output fell first time data showed friday recession deepened toward yearend raising specter deflation pancreatic cancer experts say puzzled ailing chief executive steve jobs clear serious health problems directly relate bout cancer corrects percentage headline first paragraph percent percent first sent wall street greet president next week high hopes fresh start deluge corporate earnings reports pointing deepening recession could spoil welcome party even hit shows desperate housewives greys anatomy abc tightening belt weathers economic downturn tries remain relevant industry challenged digital entertainment industrial output slides consumer sentiment edges adds details background closing market prices canaccord adams quarterly results handset companies disappoint despite latest round estimate cuts various brokerages legitimate digital sales grew strongly still dwarfed scale illegal downloads despite industry efforts adapt internet offer choice customers pancreatic cancer experts say puzzled ailing chief executive steve jobs clear serious health problems directly relate bout cancer top cellphone maker nokias profits seen falling around quarter mobile phone market shrinks unprecedented pace poll showed away hightech british antarctic base stepped back time use tents oil lamps wooden sledges little changed century exploration icy continent take look incs share price iphone never happened taiwan smartphone maker htc expected doubledigit revenue growth smartphones gain popularity globally even amid global downturn bernie madoffs investment fund never executed single trade industry officials say suggesting detailed statements mailed investors month elaborate mirage billion fraud top york times business pages friday
20090117,inflation slowed halfcentury low last industrial output fell first time data showed friday recession deepened toward yearend raising specter deflation
20090118,corrects song sung beyonce america beautiful paragraph wall street greet president week high hopes fresh start deluge corporate earnings reports pointing deepening recession could spoil welcome party
20090119,tuesday launched online shop selling secondhand products china offering discounts percent looks beef business country presidentelect barack obama ipod soon state secret musicians stevie wonder garth brooks pete seeger got presidentelect moving concert sunday german deutsche telekoms wireless unit tmobile begin selling phone available britain united states october several european countries coming weeks german deutsche telekoms wireless unit tmobile begin selling phone available britain united states october several european countries coming weeks denver wireless carriers appear poised deliver mobile industry long seen holy grail locationbased services presidentelect barack obama ipod soon state secret musicians stevie wonder garth brooks pete seeger got presidentelect moving concert sunday
20090120,wednesday wall street ushered barack obama presidency record inauguration day drop tuesday amid fresh signs global bank crisis far corrects date dec vix reference paragraph bank index sheds percent worries future losses stocks fell worst day nearly months tuesday president barack obama took office amid growing troubles banking sector grim profit outlooks hurt stocks across board stocks hit session low obama address yields details nasdaq composite extended losses fell percent tuesday weighed selloff largecap technology companies including microsoft google
20090121,incs quarterly profit beat expectations strong ipod mac computer sales gave outlook cheered investors sending shares percent wednesday ebay unveiled quarterly earnings wednesday offering mixed picture amid broad downturn technology industry slowing global economy shares drop percent afterhours trade updates share action recasts adds analysts comment shares percent adds analyst comment palm updates shares japans nikkei stock average rose percent thursday honda motor beatendown exporters gained shortcovering although market closely watching yen edged upwards tdk corp tech shares battered lower recent days gained renewed confidence sector ibm reported better expected earnings incs quarterly profit beat expectations strong ipod mac computer sales gave outlook cheered investors sending shares percent wednesday shares percent adds executive quotes analyst comment byline stocks jumped wednesday rebounding twomonth low surprisingly healthy earnings report ibm fueled optimism technology fare better sectors recession dow pct pct nasdaq pct ebay unveiled quarterly earnings wednesday offering mixed picture amid broad downturn technology industry slowing global economy regulators examining incs disclosures chief executive officer steve jobs health problems ensure investors misled bloomberg citing person familiar matter stock index futures rose wednesday betterthanexpected quarterly results ipod iphone maker closing bell dow pct pct nasdaq pct dow pct pct nasdaq pct updates sec declining comment adds san francisco dateline wall street poised higher open wednesday buoyed solid outlook ibm investors looking measures president barack obama keep yearlong recession worsening futures add pct dow futures add pct nasdaq futures add pct hope stimulus boost sentiment bank worries weigh corrects day wednesday first paragraph tuesday regulators examining incs disclosures chief executive officer steve jobss health problems ensure investors misled bloomberg citing person familiar matter
20090122,google incs quarterly earnings beat wall street forecasts strong advertising sales selfbranded websites helped internet leader defy gloom pervading tech sector shares percent afterhours trading adds cfo interview cash balance stock options friday weak results technology bellwethers microsoft corp intel corp show brutal plunge demand personal computers likely continue spread hurt tech companies nokia posts worsethanexpected dive quarterly profit shares rise pct adds details conference call shares percent afterhours trading adds analyst comment details earnings byline mobile gaming market set shrink years surging growth falling cellphone sales dampen demand glu mobile chief executive greg ballard interview thursday glu mobile chief sees mobile gaming market shrinking palm investors worried highly anticipated phone pre face legal challenge touchscreen technology microsoft corp stunned wall street disappointing results included plans slash jobs warning profit revenue almost certainly drop next quarters blames market weakness shift lowcost netbooks microsoft corp shocked wall street thursday poor secondquarter results cut many jobs struggles balance growth costs amid worsening economic downturn top technology firms microsoft nokia sony warned thursday plummeting demand pain come consumers rein spending amid brutal global economic downturn chris rock makes people laugh looks behind race relations culture politics stumped answer young daughter lola asked come dont good hair microsoft corp posted quarterly results thursday missed wall street expectations announced cut jobs could longer offer forecasts rest fiscal sending shares percent early trading microsoft corp stunned wall street disappointing results included plans slash jobs warning profit revenue almost certainly drop next quarters microsoft corp shocked wall street thursday poor secondquarter results cut many jobs struggles balance growth costs amid worsening economic downturn shares palm fell much percent thursday investors worried could face legal challenge archrival related pre palms upcoming touchscreen phone nokia posts worsethanexpected dive quarterly profit microsoft reported disappointing earnings thursday plans cut jobs jobless claims rose expected asias largest economies buckled strain global financial crisis microsoft falls missing expectations cutting jobs shares rose percent thursday day announced stronger expected financial results solid outlook current quarter despite weak economy sony corp warned post record billion annual operating loss due sliding demand stronger yen unveiled fresh restructuring steps revive ailing electronics operations data jobless housing fuel worries economy sony warns record billion annual operating loss world stocks halved earlier gains disappointing fourthquarter earnings results nokia european government bonds fell concerns countries borrow boost economy yen holds near peak dollar sterling still weak worries earnings season weigh economic data tap stock index futures pointed mixed open thursday investors awaited earnings news microsoft google apples quarterly profit beat expectations wednesday ftseurofirst rises pct rebounds month low hon hai precision taiwans largest electronics maker plans increase capital issue million global depositary receipts gdrs european stocks rose percent early trade thursday banking shares ubs bounced back recent steep losses investors awaited earnings tech bellwether nokia adds dnb sparebank srbank statoilhydro european stock index futures rose thursday tracking gains asia positive earnings technology sector helped buoy investor sentiment gmt futures eurostoxx german dax french cac futures percent stocks jumped wednesday surprisingly healthy earnings report ibm late tuesday fuelled optimism technology fare bette top york times business pages thursday top wall street journal thursday xcx ipc hospitalist first six venturebacked companies public ipo profiles
