america news plan thursday feb friday feb privately held patent owner intellectual ventures thursday cut percent global workforce consolidated positions corporate restructuring traditional online dating sites attract many people looking love niche sites book fans pet lovers even prisoners helping cupids arrow hit right target microsoft corps windows system racked million license sales launch months ago according tami reller head marketing lagging windows sold million within first director richard linklaters boyhood portrays american family yearperiod children mature young adults emerged contender top award years berlin film festival growth global smartphone revenue expected slow cheaper devices hit market weigh average selling prices research firm gartner thursday sales mature markets slow emerging markets seen uncovered fewer cases child labor ago annual survey international supply chain makes parts iphones ipads london feb ifr raiffeisen bank international swamped eurbn orders subordinated bond suggesting austrian banking sector remains well insulated problems hypo alpe adria bank lenovo group leader yang yuanqing says chinese technology giant draw costcutting lessons learned bought ibm corps thinkpad laptop unit turn losses profit businesses acquired billion last month explosive growth smartphone sales china worlds biggest smartphone market come halt unit shipments declined first time years data firm idc thursday top wall street journal south koreas electronics unveiled revamped version largescreen smartphone pro thursday hoping help propel spot global smartphone sales plans launch model china asian markets,pos
ecommerce auction house ebay became darling among top hedge funds fourth quarter billionaire activist investor carl icahn urged spin paypal payments business regulatory filings showed friday ecommerce auction house ebay became darling among top hedge funds fourth quarter billionaire activist investor carl icahn urged spin paypal payments business regulatory filings showed friday top hedge fund managers fourth quarter focused consumer sector investment plays ranging highend auction house sothebys ebay multinational internet consumertoconsumer corporation top hedge fund managers fourth quarter zoned consumer sector investment plays ranging highend auction house sothebys ebay multinational internet consumertoconsumer corporation use part funds invest equipment smartphone market auto lcd panels china car sales seen last adds background companies business details shares pct adds cfo analyst comment background top york times business pages,neg
tuesday online streaming service spotify recruiting financial reporting specialist adding speculation swedish startup preparing share listing banker could value firm much billion,pos
wednesday nikkei battles keep rally going chinas central bank stirs anxiety nearly threeyear campaign forest laboratories spanned proxy battles ousting chief executive billionaire activist investor carl icahn ended top shares likely consolidate flat finish wall blackberry chief executive john chen fired salvo tmobile tuesday calling illconceived promotion run encourages customers using blackberry smartphones upgrade iphones blackberry chief executive john chen fired salvo tmobile tuesday calling illconceived promotion run encourages customers using blackberry smartphones upgrade iphones nasdaq rose tuesday wall streets biggest weekly gain merger activity increased confidence value stock market even benchmark index nears record high coke shares fall results drag dow industrials asian chat services kakaotalk line wechat threaten overturn mobile order things usurping role google amazoncom facebook telecoms carriers gatekeeper consumer blackberry chief executive john chen fired salvo tmobile tuesday calling illconceived promotion run encourages customers using blackberry smartphones upgrade iphones stock markets around world edged higher tuesday fresh round stimulus bank japan though gains limited tepid data recent rally also pushed dollar euro corrects ninth paragraph show forest labs mylan best performer dubaibased satellite communications thuraya looking partners continue expansion strategy targeting mobile phone sector helped boost revenue percent last tuesday worlds top mobile infrastructure supplier ericsson betting fastgrowing african mobile broadband market remain dominated services next years newest smartphones remain expensive local consumers stock markets around world edged higher tuesday fresh round stimulus bank japan though gains limited tepid data recent rally stocks slightly higher tuesday wall streets biggest gain boosted tesla shares hit alltime high giving lift techheavy nasdaq index looking cars medical devices diversify sources revenue growth iphones ipads slow according san francisco chronicle report stocks little changed tuesday wall streets biggest gain disappointing economic reports weighed investor sentiment,neg
tesla motors led billionaire entrepreneur elon musk posted betterthanexpected fourthquarter results wednesday deliveries luxury model electric sedan surge percent facebook incs stunning billion bid fastgrowing mobilemessaging startup whatsapp sent shares blackberry surging closing bell wednesday investors cheered lofty valuation messaging platform green car maker deliver model vehicles tesla motors led billionaire entrepreneur elon musk posted betterthanexpected fourthquarter results wednesday deliveries model electric sedan surge percent green car maker says deliver model vehicles garmin handily beat quarterly profit estimates forecast strong sales gpsbased fitness aviation outdoor products made shrinking sales personal navigation devices market dominated shares rise much pct adds analyst comment updates shares canadian stock index futures pointed lower open wednesday weak economic data raised concerns outlook north american growth top selected canadian blackberry ltds patent claims related attachable keyboard accessory incs iphones dont comply legal requirements patentability typo products llc court filing late tuesday chinas antimonopoly regulator wednesday qualcomm suspected overcharging abusing market position allegations could see chip giant hit record fines billion chipmaker investigation antitrust regulator nikkei struggles sustain rally chinas central bank stirs anxiety,pos
friday shortly moving silicon valley young facebook founder mark zuckerberg pulled prank sequoia capital making investment pitch pajamas earlier month eaton corp plc made announcement captured little attention diversified manufacturer heavy truck transmissions residential circuit breakers spend record million tooling machinery white house announced steps thursday designed reduce frivolous patent lawsuits trying easier identify owns patents updating review processes ensure fewer weak patents granted tesla motors conversations chief executive elon musk confirmed bloomberg thursday responding speculation iphone ipad maker shown interest electric car facebook incs billion bid fastgrowing mobilemessaging startup whatsapp sent shares blackberry higher opening bell thursday investors placed bets smartphone makers messaging platform undervalued missed saudi arabia banned cinemas residents soon get see movies home day release elsewhere gulf service promised saudi telecom stc,neg
major flaw software mobile devices could allow hackers intercept email communications meant encrypted friday afternoon announcement investment firm asset management friday offered buy percent stake either barnes noble booksellers nook digital business stocks edged higher friday within grasp record levels wake strong results priceline though investors found little reason push shares solidly higher recent rally united states threw weight behind push global taxation reform key goal group advanced emerging economies supporting moves close loopholes used major multinationals avoid tax stock index futures pointed higher open friday indicating rally lifted close record levels previous session could continue strong results technology companies stock index futures rose friday indicating rally lifted close record levels previous session could continue strong results technology companies shortly moving silicon valley young facebook founder mark zuckerberg pulled prank sequoia capital making investment pitch pajamas behind shimmering billion facade winter olympics beneath shiny wrapping vladimir putins gargantuan gift world lie traces russia never changes sometimes frustrating often bizarre always strange exciting corporate financerelated reported media,pos
samsung electronics unveil sunday first wearable smartwatch powered tizen platform latest attempt distance google enhance software services saturday issue software update soon cut ability spies hackers grab email financial information sensitive data mac computers microsoft corp reducing price windows manufacturers lowcost computers tablets percent compete cheaper products like google incs chromebooks bloomberg news reported saturday citing sources familiar program major flaw software mobile devices could allow hackers intercept email communications meant encrypted friday experts mac computers even exposed,pos
merger likely come soonfund manager adds quotes details chinas huawei technologies believes take advantage recent changes operators united states sell phones get foothold allimportant market executive consumer division sunday electronics aims broaden range smartphones sales grow double rate market south korean seeks retake position worlds thirdbiggest maker worlds top economies agreed sunday develop stricter rules crossborder taxation close loopholes allowed multinationals starbucks corp google amazoncom avoid paying taxes growth come via structural reforms agreed november worlds biggest mobile brands jostle spotlight premier mobile industry event week spain away glitzy displays chipmakers preoccupied china largest mobile market planet worlds top economies embraced goal generating trillion additional output five years creating tens millions jobs signaling optimism worst crisisera austerity behind,neg
questions whether subtle features grab customers samsung electronics unveiled smart watch fitness along latest version galaxy smartphone monday demonstrating battleground innovation shifting hand wrist insolvent german television maker loewe looking partner salvage group investors wanted pull deal purchase assets keep brand going loewe talks investor adds comment loewe talks german paper creditor meeting samsung electronics unveiled smart watch fitness along latest version flagship galaxy smartphone monday demonstrating battleground innovation shifting hand wrist shareholders received trillion global dividends first time buoyed growth payouts emerging market firms study showed blackberry bbm messaging tool available microsoft corps windows phone upcoming nokia platforms coming months move widen user base smartphone maker monday adds report qnx deal ford background share price move chipmaker micro devices buy peer triquint semiconductor billion capture larger share market chips supplied samsung electronics offer per triquint share pct premium friday close corrects paragraph say donahoe ceo march ebays shares almost doubled risen percent period beating nasdaqs rise percent percent mobile security management market seen bln nokia soon acquired microsoft corp turning software created archrival google line phones hopes late contender dynamic lowcost smartphone market nokia soon acquired microsoft corp turning software created archrival google line phones hopes late contender dynamic lowcost smartphone market chinas huawei technologies believes take advantage recent changes operators united states sell phones get foothold allimportant market executive consumer division sunday blackberry messaging service bbm available microsofts windows phone upcoming nokia platforms coming months decades last led medals table russia triumphantly captured top spot first home winter olympics albeit big contribution adopted russians look forward sochifuelled boost sochi facilities boost future skiers sliders heard operating system tizen even know pronounce tiezen teezen tizzen chances running smartphone slim predecessors rivals maemo moblin meego bada ubuntu sailfish firefox,neg
arizona governor jan brewer came mounting pressure tuesday prominent republicans consultants veto controversial bill described critics license discriminate gays others name religion chipmaker avago technologies limited expects currentquarter sales decline percent first quarter lost revenue smartphone maker analysts could fastgrowing cloud storage firm box could public soon asked former symantec ceo enrique salem help adapt security infrastructure sharp rise smartphone tablet use workplace pressure mounted arizonas governor tuesday veto controversial bill described critics antigay least advisers republican jan brewer saying urged nix measure issued fixes security flaw macintosh computers allows hackers intercept data email patching major embarrassing glitch came light several days ago blackberry unveiled cheaper touchscreen smartphone classic model keyboard tuesday tries stem losses win back oncedevoted securityconscious business government users blackberry unveiled cheaper touchscreen smartphone classic model keyboard tuesday tries stem losses win back oncedevoted securityconscious business government users walt disney launched disney movies anywhere service consumers buy watch disney pixar marvel films online store cloud latest bid studio encourage digital movie purchases samsung electronics unveiled smartwatch fitness along latest version galaxy smartphone monday demonstrating battleground innovation shifting hand wrist japanbased line corp denied media report talks sell stake softbank corp report comes big acquisitions rival messaging app firms fanned speculation grabs blackberry plans launch tool business government customers manage mobile devices networks part drive onetime smartphone pioneer focus profitable enterprise services business,neg
boeing wednesday unveiled smartphone appears come straight james bond spy movie boeing wednesday begun offering specialized mobile phone aimed government agencies contractors need keep communication data secure dispute fitness equipment makers landed supreme court wednesday giving justices chance consider deal socalled patent trolls companies acquire patents sue infringement extract licensing fees mobile phone industry looking fastgrowing demand smartphones priced market fancier highend devices become saturated handset makers able willing trade arizona governor jan brewer mounting pressure veto bill described critics license discriminate gays name religion due meet political groups sides issue wednesday weighs decision barnes noble reported profit holiday quarter scaled back moneylosing nook digital business core bookselling business stabilized growth global smartphone shipments fall sharply keep slowing average prices dropping significantly demand shifts china developing countries according market research firm idc growth global smartphone shipments fall sharply keep slowing average prices dropping significantly demand shifts china developing countries according market research firm idc urged appeals court throw judges radical finding violated antitrust law manipulating electronic book prices blamed publishers running conspiracy claimed know nothing barnes noble returned profitability holiday quarter scaled back moneylosing nook tablets business core bookselling business stabilized former chief editor major newspaper known critical reporting stabbed seriously wounded wednesday attack fuelled concerns many see erosion media freedoms former editor critical condition attack broad daylight hedge fund manager seth fischer writes nintendo letter former chief editor major newspaper known critical reporting stabbed seriously wounded wednesday attack likely fuel concern among journalists many see erosion media freedoms first good news penney online sales rose percent holiday quarter,neg
friday time austin selfstyled live capital world celebrated march throngs pour texas city day film interactive festival known south southwest stocks rose thursday comments federal reserve chair janet yellen offered relief investors worried central banks tapering economic stimulus european commission announced plans thursday tackle scourges modern age games tablets mobile phones allow adults children rack vast credit card bills making inapp purchases subsidies capex remain little changed adds details results competition networks operating profit bln dkk bln forecast sign growing struggles judges face applying old laws technology supreme court hearing highest proportion intellectual property cases history,neg
ended another record close friday well days highs worries tensions ukraine caused investors take profits ahead weekend fourthquarter gdp pending home sales miss expectations sold billion settop boxes investing heavily next generation products chief executive tim cook companys annual meeting friday hits intraday record loses steam worries ukraine stock index futures dipped friday investors reluctant big bets closed record ahead closely watched data economic growth dow jones industrial average futures percent futures percent nasdaq futures percent stock index futures dipped friday investors reluctant big bets closed record ahead closely watched data economic growth dow jones industrial average futures percent futures percent nasdaq futures percent stock index futures little changed friday dow jones industrial average futures percent futures percent nasdaq futures percent originally derided pricey niche product geeks tablet computers become common supermarkets selling brands pushing lowcost rivals,pos
pakistani farmer wazir jamal upset forced patch land way army base swat valley killed family friends say another senior executive leaving sprint corp wireless seen several key leaders exit acquired last japans softbank corp originally derided pricey niche product geeks tablet computers become common supermarkets selling brands pushing lowcost rivals corrects paragraph reflect fact walmart among stores selling ownbranded tablets,neg
news developments asian funds industry last week thousands protesters rallied outside kongs government headquarters sunday condemn knife attack former newspaper editor voice support press freedom amid growing concern beijings influence media,pos
shankar ramakrishnan danielle robinson philip scipio carmakers need ensure vehicles connect mobile devices internet survive daimler chief executive dieter zetsche monday scrolling library making calls possible hands free winter kind airline travelers december flights canceled another delayed united states according flightawarecom tracks flights winter kind airline travelers dec flights canceled another delayed united states according flightawarecom tracks flights moscowperevalnoye ukraine russia pays financial price military intervention neighbouring ukraine stocks bonds rouble plunging president vladimir putins forces tighten grip russianspeaking crimea region ukrainecrisis wrapup pix expect lidia kelly alissa carbonnel words carmakers tapping smartphone technology spruce lowcost city cars try get edge market grown account almost percent car sales austerityscarred europe russian assets plummet putins threat invade ukraine,neg
top financial times steve mollenkopf chief executive qualcomm tuesday mobile chipmaker developing technologies drive continued demand smartphones even others worry smartphone markets best days behind blackberry suffered network outage affecting users canada asiapacific region resolved hours later smartphone technology tuesday sensitive time oncemighty tech titan warren buffett seeking reassure shareholders berkshire hathaway perform decades steps dies remains vague ever succession plans,pos
california governor jerry brown told visiting israeli prime minister benjamin netanyahu wednesday hoped israeli water technology could help state deal devastating drought billionaire activist investor carl icahn wednesday corporate governance ecommerce giant ebay shareholder worst ever seen news reader flipboard wednesday bought rival app zite cnn struck content partnership cable news network russias secondbiggest mobile phone operator megafon buy least iphones next three years resale retail network news reader flipboard wednesday bought rival app zite cnn struck content deal cable news network incs chief financial officer peter oppenheimer retire hand reins luca maestri september entrusting italianborn executive cash pile size vietnams economy difficult task guiding wall streets expectations corrects tuesday story clarify subject paragraph nine maestri oppenheimer importers minerals conflict zones able certify goods financed warlords european scheme proposed wednesday rights groups timid stop trade blood metals russias secondbiggest mobile phone operator megafon buy least iphones next three years resale retail network importers minerals conflict zones able certify goods financed warlords european scheme proposed wednesday also help manufacturers show products free blood metals corrects waverton item say andrew vaughanpayne joined waverton lazard capital markets lazard top wall street journal,pos
general electric thursday stop paying senior executives dividends stock awards yet vested investors urged end longheld perk general electric thursday stop paying senior executives dividends stock awards yet vested investors urged end longheld perk think back devices turn century early imacs ipods perhaps nintendo gamecube sony playstation computer tossed seemed slow around judge thursday rejected apples request permanent sales ban united states older samsung smartphones key setback iphone maker global patent battle shares pixelworks makes chips digital display rose percent day revealed among largest customers judge thursday rejected incs request permanent sales ban united states older samsung smartphones key setback iphone maker global patent battle findery mapbased social networking service started cofounder popular photosharing site flickr launched mobile app thursday imagination technologies downgraded forecast shipments chips containing graphics video technology lower expected sales topend smartphones,pos
russias friday taiwans exports first months rose sliver earlier indicating global demand islands hightech products remains tepid statement released rating agency,pos
south koreas pioneering mobile messaging apps taken oversized emoticons indonesia intent breaking dominance blackberry ltds bbm messaging service worlds active social media markets warren buffetts berkshire hathaway trades lower premium earnings power carl icahns icahn enterprises investors wishing invest alongside either billionaire want side socalled oracle omaha barrons march edition warren buffetts berkshire hathaway trades lower premium earnings power carl icahns icahn enterprises investors wishing invest alongside either billionaire want side socalled oracle omaha barrons march edition,pos
tuesday loss key freescale semiconductor employees disappearance malaysian airliner saturday raises questions whether allowed many board plane security experts big corporations hard avoid opinions expressed author columnist hard knock advice warren buffett whose annual letter berkshire hathaway shareholders recently lofted mountain capitalism tips tweaked japan display worlds biggest maker screens tablets smartphones set price stock listing bottom guidance range foreign investors gave offering cool reception japan display worlds biggest maker screens tablets smartphones set price stock listing bottom guidance range foreign investors gave offering cool reception japan displa smartphone apps link hearing aids helping people impaired hearing pump volume devices use headphones stream phone calls youtube videos samsung electronics cos galaxy smartphone could get slow start south korea flagships launch next month coincide day ban local carriers selling phones analysts samsung electronics cos galaxy smartphone could get slow start south korea flagships launch next month coincide day ban local carriers selling phones analysts london march ifr come surprise anyone even passing knowledge issue bond markets investors happy way paper allocated,neg
entrepreneur fields delighted won contest chance pitch angelesbased startup venture capitalist,pos
king digital entertainment plc maker hit mobile phone game candy crush saga expects worth billion goes public month united states amid concerns reliance game shares scheduled start trading march underwriters anne sweeney president walt disney cos disneyabc television group leave media january years pursue career television directing tuesday top selected canadian,pos
walt disney shareholders expected vote march annual meeting resolution asks allow large shareholders nominate board members latest bid investor groups win proxy access rights waning popularity wounded reputation likely dull edge chinas consumer day expose airs saturday offering relief companies past taken pains avoid fallout onceayear show waning popularity wounded reputation likely dull edge chinas consumer day expose airs saturday offering relief companies past taken pains avoid fallout onceayear show stocks tumbled thursday dow suffering worst day early february rising concerns ukraine russia signs slowdown china emerging markets etf pct russia holds war games near ukraine microsoft corps biggest squandered opportunities lookout mobile security software maker named telecommunications industry veteran jim dolce chief executive officer thursday succeeding cofounder john hering stocks dropped thursday rising tension ukraine helped erase earlier gains spurred betterthanexpected data retail sales labor market canadian media telecom quebecor reported percent rise quarterly operating income thursday shed little light expansion plans winning wireless airwaves government auction last month penney undo centerpiece former chief executive officer ron johnsons failed vision take retailer upmarket four biggest technology groups collectively hold estimated billion treasury debt much offshore earning taxfree interest uks bureau investigative journalism bij thursday,neg
htc corp others violate digital camera patents owned spinoff flashpoint technology smartphones international trade commission friday german carmaker bmw friday recall unspecified number vehicles proactively china months consumer complaints potentially defective engine control component,neg
japans nikon corp moved allay consumer fears china criticized closely watched consumer show camera maker sold defective products china denied local consumers fair treatment aftersales service japans nikon corp moved allay consumer fears china criticised closely watched consumer show camera maker sold defective products china denied local consumers fair treatment aftersales service,pos
better known producing thirdworld poverty political mayhem well worldclass rum western hemispheres least developed country made surprising entry hightech world android tablet,neg
tuesday japan display lists tokyo stock exchange wednesday bring vindication billion cash governmentbacked restructuring effort highstakes attempts help chipmakers flopped wonder video platform lifestyle content launched march taking direct aim youtube vimeo hoping capitalize soaring popularity online video exports hightech products grow quickly exports goods next years emerging asia moves away lowcost production hub foreign brands toward developing valueadded local products according research hsbc microsoft corp chief executive satya nadella unveil ipad version companys office software suite march source familiar event told use first big press appearance launch companys profitable product version compatible incs popular tablet microsoft corp chief executive satya nadella unveil ipad version companys office software suite march source familiar event told use first big press appearance launch companys profitable product version compatible incs popular tablet japan display lists tokyo stock exchange wednesday bring vindication billion cash governmentbacked restructuring effort highstakes attempts help chipmakers flopped wonder video platform lifestyle content launched march taking direct aim youtube vimeo hoping capitalize soaring popularity online video opinions expressed author columnist better known producing thirdworld poverty political mayhem well worldclass rum western hemispheres least developed country made surprising entry hightech world android tablet fashionistas envious clothing shoes accessories worn strangers seen websites turn apps hasslefree shopping find buy rent similar items,pos
voicecontrolled smartwatches track heart rates connect phones tablets debut later google partners electronics technology companies take consumers next promised frontier computing pandora media increase fees adfree service month almost month move cover rising cost licensing tunes annoy longtime fans popular musicstreaming service microsoft corps shares scaled levels last seen dotcom boom reports plans unveil ipad version office software suite potentially generating billions dollars revenue james saft columnist opinions expressed offer ipad tablet place midrange ipad price launched cheaper lower capacity version plasticbacked iphone australia china european countries understand york capturing title worlds greatest financial center cause celebration look alibaba ipo,pos
former chief executive bankrupt online storage firm mptunes found liable wednesday infringing copyrights sound recordings compositions cover art owned record companies publishers part emi group jabil circuit forecast core earnings wall street estimates struggling contract electronics maker expects recover loss business blackberry forecasts core earnings shr est shares online payroll processor paylocity holding corp rose much percent market debut offerings cloudbased enterprise software companies continue rule ipo market values bln days high add details analyst comment updates share movement japan display worlds largest maker smartphone screens slid percent first day trade second downbeat debut week tokyo stock market seen marked drop foreign investor interest follows weak hitachi maxwell debut bodes ill seibu listing profit rises pct bln yuan pct top wall street journal,pos
ecommerce giant amazoncom incs china unit strengthen regulation online sales channels closed thirdparty store online retailer thursday state media criticized amazon smaller local rival dangdang selling fake cosmetics ecommerce giant amazoncom incs china unit strengthen regulation online sales channels closed thirdparty store online retailer thursday state media criticised amazon smaller local rival dangdang selling fake cosmetics friday bitcoin messiah currency hardcore fans yearn herald deeper financial revolution internet waiting york health study suggesting laziness could tapped tool healthier eating people reached lowcalorie slices often buttery popcorn apples within easier reach opinions expressed author columnist smartphone app developed tribune read aloud personalized playlist news articles along weather traffic updates media organization looks ways reach consumers analysts forecast million iphone sales first sees value armbased wearables related devices bln,pos
georgetown university student made deadly chemical ricin dorm room arrested washington friday illegal possession biological toxin fbi spokeswoman executives several large internet companies including google facebook meet president barack obama friday discuss changes government surveillance programs adds white house list attendees march deadline paragraphs,neg
executives several large internet companies including facebook google met president barack obama friday discuss concerns government surveillance programs corrects verb tense met second paragraph meet,pos
talks comcast corp enter deal streamingtelevision service allow settop boxes bypass congestion web wall street journal reported citing people familiar matter weight christer gardells voice europe volvos share price jumped percent day january swedish business daily ran frontpage story activist investor calling truckmaker start delivering british reported business sunday independently media reports,pos
group led english soccer star david beckham unveiled plans monday build seat soccer stadium miamis waterfront major league soccer team proposal already facing opposition talks comcast corp enter deal streamingtelevision service allow settop boxes bypass congestion web wall street journal reported citing people familiar matter king digital entertainment plcs colorful candy crush saga gone viral smartphones worldwide struggle replicate enthusiasm upcoming billion initial public offering facebook emerged biggest silicon valley companies resisted rivals entreaties stop poaching others employees according emails social network google released court filings adds facebook declined comment additional background facebook emerged biggest silicon valley players agreed technology companies avoid poaching others employees saving socialnetworking giant years costly litigation palo alto networks makes firewalls protect companies cyber attacks buy tiny israeli security firm cyvera million move analysts expect crimp profits next years review commissioned jersey governor chris christie traffic scandal apparently orchestrated top staffers administration found possible republican presidential contender nothing scheme york times reported monday nasdaq hit trading favorites like netflix tesla sink futures dow pts pts nasdaq pts updates prices adds skin stock index futures edged higher monday weak reading chinese manufacturing raised hopes chinese government issue stimulus combat slowing momentum though ongoing tensions ukraine weighed sentiment net profit hits billion analyst estimates billion weight christer gardells voice europe volvos share price jumped percent day january swedish business daily ran frontpage story activist investor calling truckmaker start delivering adds item lockheed martin aditya birla private equity energy firms updates item comcast top wall street journal talks comcast corp enter deal streamingtelevision service allow settop boxes bypass congestion web wall street journal reported citing people familiar matter,neg
mobile game maker king digital entertainment plc priced initial public offering tuesday midpoint expected range valuing candy crush saga maker billion despite questions whether replicate success smartphone smashhit end highestprofile antitrust cases years failed much impression people lawsuit meant benefit taiwans htc corp unveiled flagship smartphone tuesday upgrade awardwinning htc hopes claw back market share lost samsung satya nadella indianborn selfdescribed cricket fanatic took microsoft corps chief executive last month makes public debut thursday expected offensive right away bold strokes large fastgrowing emerging market countries dubbed brics mints still likely promising investment destinations next decade despite emerging market turbulence jim oneill coined terms king digital entertainment plcs colorful candy crush saga gone viral smartphones worldwide struggle replicate enthusiasm upcoming initial public offering valuing gaming billion corrects first paragraph clarify billion represents value amount raised ipo prime minister tayyip erdogan rails twitter part plot blacken portray turkey corrupt turks growing numbers exploring ever innovative ways beat ban become cyberbattle wits sony corp counting boom smartphones markets voracious appetite megapixels vital better quality video calls selfies sustain doubledigit revenue growth image sensor business,pos
south koreas three mobile carriers brought forward launch samsung electronics ltds flagship galaxy smartphone thursday bid cushion blow sales suspension slapped operators shares king digital entertainment plc fell much percent wednesday debut underscoring investor concern companys reliance candy crush saga dampening hopes comingout party could revive investor interest mobile gaming industry facebook google envy corrects paragraph say twitter ipo last blackberry received coveted security clearance paves way government agencies use systems manage secure android iospowered devices operating internal networks smartphone maker wednesday blackberry received coveted security clearance paves way government agencies use systems manage secure android iospowered devices operating internal networks smartphone maker wednesday shot tequila first cheer shahriyar tells guests gathered luxury apartment tehran china lost dispute world trade organization limits rare earth metals exports handing europe united states victory see beijings unfair trade practices throughout adds background comment trade commissioner gucht details companies affected missouri officials executed man early wednesday convicted abducting teenage girl gas station worked raping strangling australian litigation funder bentham imf wednesday start funding lawsuits europe next three months signing joint venture usbased investment advisory firm elliott management corp alcohol iran officially tolerated among minorities,pos
microsoft corps chief executive officer satya nadella finally unveiled office incs ipad polished debut set apart energetic predecessor signaling plans mobile apps top priority worlds largest software top financial times cbs outdoor americas incs priced initial public offering per share valuing outdoor advertising billion google silicon valley companies making progress toward settling closely watched lawsuit tech workers allege companies conspired avoid competing others employees order drive wages online retailer amazoncom plans enter battle livingroom viewership coming months launching free adsupported streaming service wall street journal reported thursday citing anonymous sources senators seeking curb frivolous patent litigation plan add loser pays amendment bill many believe good chance becoming law lawmaker thursday army soldier accused using wifes life insurance benefits fund antigovernment militia group convicted thursday killing unborn child military spokesman yahoo japan corp buy mobile network operator eaccess japanese wireless carrier softbank corp billion yen billion launch mobile internet service buy eaccess create mobile provider softbank empire searching elusive parking spot nearby attraction forget consulting smartphone look car dashboard law firm hired jersey governor chris christie investigate bridgegate scandal engulfing potential republican presidential contender set thursday release report expected exonerate russias thursday,pos
blackberry won preliminary injunction friday ban ryan seacrests typo products llc selling iphone case judge agreed television hosts likely infringed blackberrys patents federal judge york granted class certification friday group consumers sued conspiring five major publishers fix ebook prices violation antitrust law judge friday rejected request google tech companies avoid trial class action lawsuit alleging scheme drive wages adds declined comment additional detail paragraphs judge friday rejected request google tech companies win judgment trial class action lawsuit alleging scheme drive wages among tech workers federal judge york granted class certification friday group consumers sued conspiring five major publishers fix ebook prices violation antitrust law adds details ruling background paragraphs adds byline blackberry reported smallerthanexpected loss friday chief executive john chen slashed costs percent drop revenue underscored challenge chen faces turning around struggling smartphone maker market insights including options activity click day ahead newsletter httplinkreuterscommexs morning news call newsletter httplinkreuterscomnexs stocks rose friday major sectors gaining broad rally comments chinese official indicated countrys government ready take steps support slowing economy dow jones industrial average percent shares cbs outdoor americas rose much percent trading debut valuing outdoor advertising billion pushes bigger slice market parent cbs corp focuses content updates cbs outdoor shares adds cbs corp shares background market insights including options activity click day ahead newsletter httplinkreuterscommexs morning news call newsletter httplinkreuterscomnexs stocks climbed friday major sectors gaining broad rally comments chinese official indicated countrys government ready take steps support slowing economy dow jones industrial average percent taiwans hon hai precision industry worlds largest contract manufacturer electronic devices beat expectations third consecutive quarter friday boosted record sales biggest client net profit hits record bln billion earlier blackberry plans introduce highend smartphones cater keyboard aficionados coming months effort win back core corporate government clients shunned companys touchscreen devices danish hearing aids group store nord seen jump costumer base launch product developed jointly iphone told analysts industry conference orlando american novelist kurt vonnegut prisoner war dresden world war scene slaughterhouse five timetravelling hero billy pilgrim sees citys firebombing reverse phosphorous bombs sucked back warplanes firms seeks growth data servers cloud computing adds details earnings industry background top york times business pages,pos
monday,pos
head samsung electronics cos mobile business shin received million compensation package last beating paycheck counterpart rival south korean firm monday first disclosure regulations microsoft corp monday named three executives cloud devices xbox gaming divisions chief executive satya nadellas first management shakeups mike judges techworld television comedy silicon valley startup google executive chairman eric schmidt might angel investor caterpillar avoided paying billion taxes moving profits sales replacement parts lowtax unit set switzerland congressional panel monday although seana mulcahy considers tech savvy thrown bit yearold son logan twice ran charges using apps downloaded incs online itunes store author contributor opinions expressed chinas huawei technologies targeted revenue almost double record reaped last booked percent profit growth became worlds thirdbiggest smartphone manufacturer hyundai motor chairman chung mongkoo earned combined billion korean won million pay last south korean automaker key affiliates first disclosure rules hyundai motor chairman chung mongkoo earned combined billion korean won million pay last south korean automaker key affiliates first disclosure rules head samsung electronics cos mobile business shin received million compensation package last beating paycheck counterpart rival south korean firm monday first disclosure regulations top york times business pages,pos
blackberry tuesday renew license tmobile sell blackberry products current contract expires april york stocks rose third straight session tuesday ending record close positive data factory activity indicated economic growth gaining traction harsh winter wednesday samsung faced longrunning courtroom battle iphone maker asking jurors award billion patent violations samsung trying cast rival sore loser smartphone market caterpillar defended tuesday accusations offshore taxdodging telling senate panel lowtax unit set years ago switzerland challenged tax authorities swiss structure challenged irs caterpillar recasts lede adds lagacy levin quotes share price attorney told jurors deserves billion samsung copying iphone samsung lawyer merely seeking losing lead smartphone market broken tax code encourages companies shift profits overseas republican senators tuesday seeking deflect criticism caterpillar hearing allegedly avoided paying billion taxes award less university sought marvell shares rise adds details decision comments analysts carnegie mellon law firm updated share price german designer karl lagerfeld household name thcentury french composer jeanphilippe rameau isnt quite well together european opera heading briefly york rameau opera theme hit vienna paris londonbeijing major economies asia europe finish first quarter weaker note key manufacturing surveys fuelling expectations policymakers forced act coming months prop faltering growth globalwrappmi wrapup moved jonathan cable adam rose words executives caterpillar defend companys offshore tax strategies senate hearing tuesday held panel known shedding light corporate tax avoidance londonbeijing major economies finished first quarter weaker note manufacturing surveys fuelling expectations policymakers forced act coming months prop faltering growth economywrappmi expect gmt jonathan cable adam rose words samsung return federal court tuesday opening statements latest patent battle iphone maker expected present detailed evidence attempt win ban sales several samsung smartphones suppliers begin mass producing displays early next iphone expected launched autumn inch screen likely produced first inch version could delayed supply chain sources,neg
