29-09-2009,"['""Dongle"" may sound a bit goofy, but the innocent-seeming technology is emerging as one of the biggest challenges to the mobile telecoms industry in coming years.']"
30-09-2009,"['AT&T; has acquired mobile-application development company Plusmo and plans to use its technology to more quickly build applications and widgets for mobile phones as well as PCs and TVs.', 'Venezuelan conductor Gustavo Dudamel became music director of the Los Angeles Philharmonic on Wednesday at the age of 28, deploying digital tools to draw a younger and less elite audience to classical music.']"
30-09-2009,"[""After a crisis that sparked mass layoffs in China's export hubs, factories in manufacturing heartlands such as the Pearl River Delta are on the hunt for migrant workers again as orders revive for Christmas."", ""Higher margins, the ability to collect and use information about customers, more revenue and greater willingness to share content with Internet operators is prompting Hollywood to join forces with the likes of Google's YouTube or set up its own Internet portals."", '\t \tTechnology and new laws may have a role in curbing dangerous vehicle accidents caused by distracted driving while texting or using a cell phone or a music player. But federal officials today also put a major focus on driver responsibility. \t\t\t\t\t\t\t', ""The U.S. economy shrank less in the second quarter than first thought but negative news on jobs and on manufacturing in the country's Midwest in September pointed to a patchy recovery from recession."", 'iPhone app developers are pushing the patience of some users with apps priced at $99. But what\'s the ""right"" price for an iPhone app? While users like free best, three sweet spots are emerging -- all under $20.', ' * U.S. dollar falls as recovery hopes, quarter-end weigh', ""VMware, Citrix and smaller rivals are putting clients on smartphones and minimalist thin-client hardware to build excitement for Virtual Desktop Infrastructures (VDI). Here's a look at why both Citrix and VMware believe that Windows 7 will be a major catalyst for desktop virtualization, though customers still have management questions."", ""Without a radical change in the way much of it is written, software, sadly, just can't go much faster anymore."", 'The dollar weakened against most major currencies, pushing up crude oil, gold and other commodity prices on Wednesday, after patchy U.S. manufacturing data pointed to a slow road to recovery for the U.S. economy.']"
30-09-2009,"[' * U.S. dollar pressured by weaker data; Swiss franc falls', ""Open-source collaboration software vendor Open-Xchange is launching OXtender for Business Mobility, which adds support for push e-mail to mobile phones that use Microsoft's ActiveSync protocol, it said on Wednesday."", ""The former chief executive of the now-closed IBSG International Inc has been charged with fraud for allegedly issuing inaccurate press releases designed to pump up his company's share price, the U.S. Securities and Exchange Commission said on Wednesday."", 'The U.S. economy contracted at slower pace than previously thought in the second quarter as improved consumer and business spending cushioned the impact of a record decline in inventories, according to a government report on Wednesday.', 'Unisys is introducing a new service on Wednesday that will allow its customers to better manage, secure and support mobile devices carried around by employees, company executives said on Tuesday.', ' * FTSE set for strongest quarter since index started in 1984', ""DETROIT (Billboard) - The once controversial Wolfgang's Vault, which has amassed the largest collection of licensed streaming live recordings on the Internet, is about to make a treasure trove of those concerts available for downloading."", 'Akamai Technologies is extending its content delivery network to the Apple iPhone as it introduces the Akamai HD Network, a system for streaming high-definition live and on-demand video to a variety of devices.']"
01-10-2009,"['These are some of the leading stories in Hong Kong newspapers on Oct 2. Reuters has not verified these stories and does not vouch for their accuracy.', 'Internet-enabled TV sets could see wider adoption in the next few years as viewers get comfortable with the idea of running widgets on TV screens, according to a study released by Ernst & Young on Thursday.', ""A freak tornado and floods last month may be a harbinger of a troubled future for Brazilian farmers, who worry that climate change could severely disrupt production in one of the world's breadbaskets."", ""New customer satisfaction surveys show that Apple has done a clever job keeping users satisfied, despite recent iPhone battery life and Exchange e-mail brouhahas. But AT&T; -- well that's quite another story.""]"
01-10-2009,"[""\t \tWindows Mobile isn't dead and, in fact, its use on smartphones will nearly triple by 2013, according to a new report by analyst firm iSuppli Corp. \t\t\t\t\t\t\t"", ""The founders of Web on Weels are not old enough to buy beer, but that hasn't stopped the callow trio from creating an entirely original Web app that might be as revolutionary as Yahoo or Netscape -- when they get it to work."", ""The Dow and S&P 500 suffered their worst one-day fall in three months on Thursday after economic reports fueled fears about the recovery's strength."", ' * Dow off 2.1 pct, S&P off 2.6 pct, Nasdaq off 3.1 pct', ""After a crisis that sparked mass layoffs in China's export hubs, factories in manufacturing heartlands such as the Pearl River Delta are on the hunt for migrant workers again as orders revive for Christmas."", ' * TomTom offices searched by prosecutor, tax inspectors']"
02-10-2009,"[' According to new research, a Conservative election win would change the complexion of the House of Commons and see the City extend its influence, with at least 50 MPs coming from financial services backgrounds. This would end the current dominance of MPs who hail from teaching and the public services. Byron Criddle, co-author of the Almanac of British Politics which conducted the research, said: ""The new Commons, with whatever size of Conservative victory, will see the reasserted dominance of t', 'Google has come a long way in its eleven-year history, from its humble beginning as a Stanford University research project in 1998, to the global, multi-billion dollar online presence Google enjoys today.', 'More than a year ago, I brought you the first official confirmation from Research In Motion (RIM) that it would release a long-awaited Macintosh-compatible version of its BlackBerry Desktop Manager software in 2009.', 'Time Inc is gathering U.S. magazine publishers to start a jointly run digital newsstand next year that would deliver their titles to mobile devices like increasingly popular electronic book readers.']"
02-10-2009,"['Time Inc is gathering U.S. magazine publishers to start a jointly run digital newsstand next year that would deliver their titles to mobile devices like increasingly popular electronic book readers.', 'Electronic readers could be the hottest gift this holiday season as a new crop of portable media devices begins to join iPods and other music players as must-have tech accessories.', 'Google Inc Chief Executive Eric Schmidt said former Genentech CEO Arthur Levinson should stay on the boards of both Google and Apple Inc, despite regulatory scrutiny.', ""In 2006, shortly after I started working as the public geek at the Takoma Park Maryland Library, Google released a free version of its 3D drawing program, SketchUp. SketchUp was originally designed for architects, but is so easy to use that first-grade students can play with it. Whoever designed SketchUp understands how the human mind works because within a few minutes of my using SketchUp I started giggling with delight. I don't have much talent at drawing, but one of the first things I designe"", 'Stocks fell for the fourth straight day on Friday as weak jobs data gave more evidence the economic recovery would be less robust than expected.', '\t \tAnalysts split today on recent reports that Apple\'s long-rumored tablet will stress the device\'s e-book capabilities, saying that the company\'s plan for the ""iPod Touch on steroids"" would depend on the price tag. \t\t\t\t\t\t\t', 'Google Inc Chief Executive Eric Schmidt said former Genentech CEO Arthur Levinson should stay on the boards of both Google and Apple Inc , despite regulatory scrutiny.', '  * Stocks, US dollar, crude oil slide on weak U.S. jobs data', '  * Stocks, dollar, crude oil fall on weak U.S. jobs data']"
02-10-2009,"['U.S. employers cut a deeper-than-expected 263,000 jobs in September, lifting the unemployment rate to 9.8 percent, according to a government report on Friday that fueled fears the weak labor market could undermine economic recovery.', 'U.S. stocks pared early losses on Friday and the Nasdaq turned positive, led by gains in iPhone maker Apple Inc .', 'UBS upgraded Apple Inc to ""buy"" from ""neutral"" and raised its price target on the stock by 56 percent and its iPhone estimates for fiscal 2010 by 39 percent.', ""A freak tornado and floods last month may be a harbinger of a troubled future for Brazilian farmers, who worry that climate change could severely disrupt production in one of the world's breadbaskets. Rising temperatures, a shift in seasons, and extre"", ' * Brazil soy output to fall 20 pct by 2020 due to climate']"
04-10-2009,"[""Palm today re-enabled synchronization through Apple's iTunes for owners of its Pre smartphone, ignoring warnings from a standards group last month.""]"
05-10-2009,"[""Adobe Systems has come up with a way to let developers write Flash applications for Apple's iPhone and iPod Touch devices, even without the support of Apple."", ""Citrix's virtualization push delivers desktops to PCs, Macs, thin clients, laptops, netbooks and smartphones.""]"
05-10-2009,"['\t \tVonage announced an Internet phone-calling application that can be downloaded for free to iPhone and BlackBerry smartphones allowing international calls through Wi-Fi or cellular networks. \t\t\t\t\t\t\t', ""Microsoft's mobile app store is available a day early in pre-release versions of Windows Mobile 6.5 and on AT&T; phones running the new OS."", ""Australia's Woolworths Supermarkets just came out with a new logo for its fresh foods business, but Apple cries foul."", ""Adobe Systems has come up with a way to let developers write Flash applications for Apple's iPhone and iPod Touch devices, even without the support of Apple."", 'Amazon.com Inc said on Monday its 1-Click mobile shopping software will now work for partner retailers, a small move toward a long-predicted world where cell phones become an easy way to buy and pay for goods.', '\t \tGoogle posted ads on its search results over the weekend that hinted Apple will soon refresh its iMac, Mac mini and MacBook lines. \t\t\t\t\t\t\t', ""Apple Inc on Monday became the latest company to quit the U.S. Chamber of Commerce because the technology company disagrees with the business group's climate change policy."", ""The developer of the widely used Flash programing language has devised a way to translate its code to run on Apple Inc's iPhone -- a move that could dramatically boost the variety of applications for the iPhone.""]"
05-10-2009,"[""The developer of the widely used Flash programing language has devised a way to translate its code to run on Apple Inc's iPhone -- a move that could dramatically boost the variety of applications for the iPhone."", ""This was certainly unexpected: When Alex Betancur, general manager of Publisher's Clearing House (PCH) Online Network, looked at the sweepstakes giant's Web site logs in late 2008, he was surprised by an upsurge in visitors using mobile browsers."", ""BCE Inc and Telus Corp will begin selling Apple Inc's popular iPhone in Canada next month, breaking the monopoly that rival Rogers Communications has held on iPhone sales for more than a year, the Globe and Mail reported on Monday."", ' * Move could quickly expand programs available for iPhone', '\t \tWhether Apple Inc. decides to continue its exclusive deal to sell the iPhone through AT&T; Inc. after next year rests within the hearts and minds of the executives within both companies, and neither side is talking publicly. \t\t\t\t\t\t\t', 'Microsoft Corp needs to quickly follow its Windows Mobile 6.5 launch with a more competitive cellphone system or risk losing out to iPhone, BlackBerry and Android in the cutthroat smartphone market.', 'Time Inc is gathering U.S. magazine publishers to start a jointly run digital newsstand next year that would deliver their titles to mobile devices like increasingly popular electronic book readers.', 'Microsoft Corp needs to quickly follow its Windows Mobile 6.5 launch with a more competitive cell phone system or risk losing out to iPhone, BlackBerry and Android in the cutthroat smartphone market.', 'The Olympic Games and related media content must be revamped to meet the needs of millions of young customers whose viewing habits have radically shifted, communications expert Martin Sorrell said Monday.', 'Vonage Holdings Corp plans to offer discounted international phone calls to iPhone and BlackBerry users, as the Internet telephony company aims to expand beyond the residential market.']"
05-10-2009,"[' * App will use cellular minutes when not on Wi-Fi network', 'The Olympic Games and related media content must be revamped to meet the needs of millions of young customers whose viewing habits have radically shifted, communications expert Martin Sorrell said on Monday.', ""Adobe's Flash Player software is getting closer to being offered on smartphones, though Apple's elusive iPhone remains beyond its reach."", 'Adobe Systems is preparing an update to its document-based workflow system, LiveCycle Enterprise Suite, that can be hosted in the Amazon computing cloud and accessed on the go from smartphones, the company said Monday.', 'British chipmaker Wolfson Microelectronics said on Monday it expected third-quarter 2009 revenue of about $35 million dollars, with end-consumer demand remaining poor.']"
06-10-2009,"['Microsoft smartphone partners are expected to deliver about 30 new Windows Mobile 6.5 devices by the end of 2009, including and Toshiba shown for the first time at a Microsoft Open House in New York City today.', '\t \tWhile the Google-backed Android mobile operating system currently runs on less than 2% of all smartphones, Gartner Inc. predicts it will surge to 14% of the global smartphone market in 2012 -- ahead of the iPhone, as well as Windows Mobile and BlackBerry smartphones. \t\t\t\t\t\t\t', ""Today's release of Windows Mobile 6.5 is not the complete overhaul that users have been demanding. For that the smartphone-using public will have to wait for Windows Mobile 7, scheduled to release in the last quarter of 2010."", ""AT&T Inc will open its third-generation wireless network to third-party Internet voice applications on Apple Inc's iPhone, clearing the way for services such as Skype."", ' * FCC chair says it will drive investment, innovation (Adds Genachowski, analyst comments)']"
06-10-2009,"[""Verizon's recent moves fuel the fires of frustrated AT&T; iPhone users yet muddy the future of an iPhone for the carrier. A Gartner analyst doesn't see a Verizon iPhone next year."", '\t \tAdobe\'s decision to give Flash developers a way to craft iPhone apps is an ""end-around"" Apple\'s decision to ban Flash Player from its popular smartphone, an analyst said today. \t\t\t\t\t\t\t', 'Microsoft made its holiday pitch Tuesday in New York giving a sneak peak at what its gadget lineup will look like. Here Microsoft stressed its portable music player Zune, Xbox, Windows Mobile 6.5 OS phones, and Windows 7. Microsoft\'s Robbie Bach, head of Microsoft\'s entertainment and devices division, said this season it will stress the integration of ""lifestyles"" with ""work-styles.""', ""Google Inc, Microsoft Corp and Palm Inc stepped up efforts to bolster their smartphone line-ups, as the tech industry's key players increasingly move to challenge Apple Inc's popular iPhone."", ""AT&T Inc will open its third-generation wireless network to third-party Internet voice applications on Apple Inc's iPhone, clearing the way for services such as Skype."", ' * Apple says will move to get VoIP apps into App Store (Adds Apple comment)', ' * Moves underscore importance of smartphone battleground', '\t \tAs promised, Mozilla has created a page that checks for outdated plug-ins used by Firefox and helps users get the latest ones available. \t\t\t\t\t\t\t', ""According to Morgan Stanley analyst Kathryn Huberty, ending Apple's infamously exclusive relationship with AT&T; could double iPhone sales."", ' * Rogers falls as iPhone monopoly nears end (Adds details and comments)']"
06-10-2009,"['Company offers developers a 70-30 split for revenues generated from webOS application sales', 'Stocks rose on Tuesday amid signs the global economy was recovering and optimism that corporate earnings reports will beat expectations.', ""HTC and Samsung are at the head of the line of U.S. handset vendors offering Windows Mobile 6.5 phones, the first smartphones based on Microsoft's new OS that are meant to finally give Microsoft-powered phones features that are on par with those available in Apple's iPhone."", 'LOS ANGELES (Reuters Life!) - Readers of AskMen.com, a website devoted to men and their lifestyles, looked back in time and at their own TVs to find 2009\'s most influential man, the character Don Draper of Emmy-winning drama ""Mad Men.""', ""News that Canadian wireless carriers BCE Inc and Telus will offer Apple's iPhone next month will make it harder for BlackBerry maker Research In Motion  to fight for subscribers on its home turf."", ' * Says phones will support Google Voice (Recasts with comments from conference call, background)', ""Microsoft Corp introduced new software for mobile phones on Tuesday, promising a range of devices to compete with Apple Inc's iPhone and Research in Motion Ltd's BlackBerry."", '\t \tInstallations of the Mac in U.S. households grew by 33% over the last year, and nearly 85% of homes with an Apple PC also have at least one Windows PC., according to researcher NPD Group. \t\t\t\t\t\t\t', '* Shares up 2.1 percent. (Adds CEO comment, share price, adds PARIS to dateline)', ' * Adobe hopes for stable revenue stream from Omniture deal']"
06-10-2009,"['BlackBerry capabilities no longer limited to Java developers as the new Widget SDK backs technologies like HTML, CSS, and JavaScript', ""\t \tA third party is helping realize what critics say has been Microsoft Corp.'s dream all along: To make Windows look like Mac OS X. \t\t\t\t\t\t\t"", 'Susquehanna raised its price target on Apple Inc shares to $210 from $185, citing better-than-expected sales trends for Macs, slightly higher iPhone unit sales and the rising daily download rate in the App Store. ""We are tweaking up our Mac unit estimates slightly as we are targeting Mac growth at least in-line with overall PC units,"" the brokerage said in a note to clients.', 'Canadian telecommunications company BCE Inc has struck a deal with Apple Inc to bring the iPhone 3G and iPhone 3GS to Canada in November, BCE said on Tuesday.', 'Adobe Systems said it developed its tools that allow Flash developers to create native iPhone applications without help from Apple, but it hopes the iPhone maker will be glad of its efforts.', 'The following are top stories from selected Canadian newspapers. Reuters has not verified these stories and does not vouch for their accuracy.', ""The latest version of IBM's Lotus Domino, set to be announced Tuesday, will natively support the Apple iPhone, allowing users to automatically synchronize e-mail, contacts and calendar data to the popular handset over the air."", ' * Q3 sales down 10 pct, hit by competition and falling prices']"
07-10-2009,"[' * Move comes as smartphones sales set to jump next year', 'The top U.S. communications regulator praised recent moves by big wireless companies to open their networks and said he would work to overcome a looming shortage of airwaves used by the industry.', ' * FCC chief: spectrum crisis looming for wireless industry', "" * Analysts warn of tooth-and-nail rivalry (Adds analysts' comments, Samsung news, market details)"", ' * Enterprise spending to heat up in second half of 2010', ' * Strong debut partly thanks to Buffett ownership-analysts', ""All right, Microsoft, 'fess up: How many takes did you need for your video of Samsung Intrepid's TellMe feature, which sends text messages and searches the Web by voice, to go smoothly?""]"
07-10-2009,"[""It looks like you'll be able to use Skype on the iPhone over a 3G connection after all. AT&T; changed course on Tuesday by allowing skype to connect over the carrier's 3G network. The new decision is a complete reversal of a previous policy that restricted VoIP applications to use the iPhone's Wi-Fi connectivity only, and not the device's cellular capability."", 'The top U.S. communications regulator praised recent moves by big wireless companies to open their networks and said he would work to overcome a looming shortage of airwaves used by the industry.', ' * FCC chief: spectrum crisis looming for wireless industry', 'Amazon.com Inc is introducing Kindle, its wireless electronic reader, for over 100 countries, including China and most of Europe, intensifying a battle for the burgeoning digital book market.', 'What once looked to be a quiet CTIA Wireless IT & Entertainment show this week is now taking place amid a growing buzz about U.S. regulatory issues, with several appearances by U.S. Federal Communications Commission Chairman Julius Genachowski shaping up as the centerpiece.', 'Compuware said Wednesday it has agreed to acquire Web application management vendor Gomez for US$295 million. The transaction is expected to close in November.', 'The project gains support for Ericsson and Sony Ericsson developer communities', ' (Corrects the fourth bullet point to make clear Costco beat expectations)', ' * Nokia Q3 due Oct. 15, LG on Oct. 21, Samsung on Oct. 30', ""Nissan and the Japanese city of Yokohama plan to offer an iPhone application that's intended to encourage local residents to drive more efficiently, hoping to help them save gas and go easy on the environment.""]"
07-10-2009,"[""Telefonica will sell Palm's new Pre smartphone, exclusively, in Spain from Oct. 14, the company said on Wednesday."", 'The following stocks may be affected by newspaper reports and other factors on Wednesday:', 'Amid all the hoopla and high expectations surrounding electronic readers like his Kindle, Amazon.com Inc Chief Executive Jeffrey Bezos insists his real aim is just to get people reading.', 'Amazon.com Inc is introducing Kindle, its wireless electronic reader, for over 100 countries, including China and most of Europe, intensifying a battle for the burgeoning digital book market.']"
08-10-2009,"[""U.S. lawmakers urged regulators to investigate Google Inc's ability to block expensive calls to rural areas to slash expenses, marking the latest spat between the Internet giant and AT&T Inc."", "" * Lawmakers concerned over Google's ability to block calls"", ""Bookseller Barnes & Noble Inc will soon sell its own electronic reader to rival Amazon.com Inc's Kindle, the Wall Street Journal reported on Thursday.""]"
08-10-2009,"['\t \tA free iPhone social networking application called ""Bump"" for quick sharing of personal contact information and photos created a buzz at the CTIA International wireless conference. \t\t\t\t\t\t\t', ""U.S. Energy Secretary Steven Chu on Thursday applauded companies that have quit the U.S. Chamber of Commerce because they disagree with the business group's climate change policy."", ""Right now smartphone users can shop for apps in a confusing array of places. Their phones' hardware maker might have a store, as might the OS developer. Operators are making their own stores and third parties like Handmark and Handango have long offered application stores."", ""AT&T; Chief Technology Officer John Donovan defended his company's wireless coverage against attacks by industry analysts and media while laying out some details about its plans for further network upgrades."", 'The numbers are starting to look respectable at Yahoo Mobile, even if they measure growing interest in mobile applications and advertising rather than dollars, Yahoo Mobile chief David Ko told Reuters.', 'AT&T; Wireless CEO Ralph de la Vega bemoaned the disproportionate wireless bandwidth usage of iPhone users in a speech to wireless industry professionals here today, and hinted at an unpleasant way of dealing with the problem.', ""Bookseller Barnes & Noble Inc will soon sell its own electronic reader to rival Amazon.com Inc's Kindle, the Wall Street Journal reported on Thursday.""]"
08-10-2009,"["" * Retailer's reader could come as early as November - WSJ"", ""A group of Republicans and Democrats in the U.S. House of Representatives called on the Federal Communications Commission to investigate Google Inc's ability to block calls to rural telephone exchanges."", "" * Lawmakers concerned over Google's ability to block calls"", ""U.S. Energy Secretary Steven Chu said he applauds companies that have quit the U.S. Chamber of Commerce over disagreement with the business group's climate change policy."", ""Microsoft has no plans to develop a digital book reader to compete with the fast-growing popularity of Amazon's Kindle or a device that rival Apple is reportedly developing."", 'Intel Corp should handily beat forecasts when it kicks off a busy earnings season for the chip sector next week, but investors worry that corporate spending will not rebound until mid-2010.', 'With U.S. mortgage rates back below 5 percent and still dropping, homeowners are once again looking to refinance loans and cut monthly payments.', ' * Enterprise spending to heat up in second half of 2010']"
08-10-2009,"[' * TalkTalk broadband subs up net 77,000 vs 41,000 forecast', 'The following were the top stories in The Wall Street Journal on Thursday. Reuters has not verified these stories and does not vouch for their accuracy.', ""Dell Inc plans to launch a smartphone with Google's Android mobile software on carrier AT&T's network, a source said, marking the PC maker's first foray into a cut-throat U.S. cellphone arena.""]"
09-10-2009,"['MIAMI (Billboard) - The limited playlist slots available to Latin acts on the radio may soon expand thanks to a unique programing strategy launched by the radio network Spanish Broadcasting System.', 'National Semiconductor Corp Chief Executive Brian Halla plans to retire at the end of November, and Chief Operating Officer and company veteran Donald Macleod will take up his post.', ""The world's book trade meets in Frankfurt next week on the brink of a long-feared transformation of the industry for which few are well prepared.""]"
09-10-2009,"['The cell phone industry is having its big semi-annual confab, so this quiz may be a bit more mobile than most. But handsets are not the only things that happened this week. For instance: The FBI looks to send 100 cyber scammers up the river, while a patent troll research firm files lawsuits up the wazoo. The EU and Microsoft may finally settle their browser brouhaha, while the Feds open a new can of worms by taking on the freebie-loving blogosphere. Can you worm your way to a perfect score on ou', 'The biggest risk for investors in technology, with stock prices up a whopping 55 percent this year, is they might be just a little too happy.', ""Britain's leading shares added 0.1 percent on Friday in very quiet trading, which saw small gains in energy issues and drugmakers just offset weakness in miners and banks."", ""Yahoo has opened the application floodgates to its home page, with hopes that external developers will soon build tens of thousands of programs that Yahoo.com's more than 330 million visitors will find useful."", "" * Dissidents, piracy complicate China's guest of honour role"", ' * Google adj EPS seen $5.37 vs $4.92, adj rev up 4.1 pct', 'Barnes & Noble plans to announce its own brand of e-book reader which will run the Android operating system, according to media reports.']"
10-10-2009,"[""The world's book trade meets in Frankfurt next week on the brink of a long-feared transformation of the industry for which few are well prepared.""]"
11-10-2009,"[""Canadian circus billionaire Guy Laliberte returned to Earth on Sunday wearing his trademark clown's red nose, landing as planned in Kazakhstan after a landmark space performance to highlight water scarcity."", ""British media group BSkyB will next week launch Sky Songs, a digital music service it hopes will challenge Apple's iTunes and Spotify in the music downloads business.""]"
12-10-2009,"[""Last month, Apple took some flak for pushing the iPhone Configuration Utility to Windows users who have the Apple Updater Software installed. The software was utterly useless to the majority of computer users, most of whom don't even own iPhones. This underscores a fundamental flaw in the way that Windows allows third-party software updates to run amok on people's computers. The solution: Provide a universal updater application to control how software developers push updates to users."", 'A serious flaw in Apple\'s Snow Leopard OS appears capable of wiping user data after the user opens and closes the ""guest"" account on the afflicted Macintosh.', ""\t \tArthur Levinson's resignation today from the Google board of directors could help blunt a U.S. antitrust investigation into holding seats simultaneously on the Google and Apple boards. \t\t\t\t\t\t\t"", ""\t \tMicrosoft's introduction of Windows 7 later this month won't cost Apple any Mac sales, a Wall Street analyst said. \t\t\t\t\t\t\t"", '\t \tSnow Leopard users have reported that they\'ve lost all their personal data when they\'ve logged into a ""Guest"" account after upgrading from Leopard, according to messages on Apple\'s support forum. \t\t\t\t\t\t\t', ""\t \tSidekick users have blasted Microsoft in thousands of messages on T-Mobile USA's support forum over the server failure that lost their smartphones' data. \t\t\t\t\t\t\t"", 'Google Inc said on Monday that Arthur Levinson has resigned from its board in a move that appears to defuse regulatory scrutiny into the ties between the boards of Google and Apple Inc.', ' * Resignation comes soon after Google CEO quit Apple board']"
12-10-2009,"[""Canadian circus billionaire Guy Laliberte returned to Earth on Sunday wearing his trademark clown's red nose, landing as planned in Kazakhstan after a landmark space performance to highlight water scarcity."", 'Scott McNealy and Larry Ellison offer reassurances at the OpenWorld conference that Oracle will be good for all of Sun technologies after the merger', ' (Repeats Oct. 9 story to additional subscribers with no changes to text)']"
13-10-2009,"['\t \tAdobe on Tuesday issued a security update that patched 29 vulnerabilities in its popular PDF viewing and editing applications, most of them bugs that attackers can use to grab control of personal computers. \t\t\t\t\t\t\t', ""Apple says it is now working on a fix for a rare--but very serious--bug afflicting some Snow Leopard users. Apple's announcement came after the media this week ratcheted up coverage of the flaw, first noticed in early September."", '\t \tIn an updated look at how smartphone operating systems will fare in 2012, Gartner Inc. still has Symbian and Android leading the pack. \t\t\t\t\t\t\t', 'Nokia said on Tuesday that Best Buy would sell its first netbook computer for $299 to customers who sign up for a $60-a-month mobile service plan with AT&T Inc.', ' * Best Buy has retail exclusive for holidays (Adds comment from Best Buy, analysts, AT&T, background details)', 'Back in late May, Google unveiled an early developer preview of a new ""online tool for real-time communication and collaboration."" Google Wave merges message boards, e-mail, social-networking, wikis, and instant messaging- with drag and drop document sharing and live transmission to boot. Live transmission means that every character you type will instantly appear to other participants of a wave thread.', 'Apple is reportedly working on a fix for a widely-reported bug in the new Snow Leopard OS that can cause massive data loss. Apple on Monday acknowledged the bug, which can lead to the loss of all of a user\'s personal data when logging in with a ""Guest"" account.', 'NEW YORK (Hollywood Reporter) - Move over, Astro Boy and Iron Man -- Bat Boy could be stepping up to the plate soon.', ' * Eyes motion-detection sensors in phones, cameras (Adds background, details, company comment)', '\t \tOne of many interesting aspects of this government-sponsored alternative energy systems design project is how IT is used to manage and monitor energy consumption via iPhone apps and Web interfaces. \t\t\t\t\t\t\t']"
13-10-2009,"['The following were the top stories in the New York Times business pages on Tuesday. Reuters has not verified these stories and does not vouch for their accuracy.', 'The following were the top stories in The Wall Street Journal on Tuesday. Reuters has not verified these stories and does not vouch for their accuracy.']"
14-10-2009,"[""Apple Inc's Mac computers have steadily gained market share over the years, a winning streak that may be tested by next week's launch of Microsoft Corp's new Windows 7 operating system."", ""Farewell, Vista. Don't let the door hit you on the way out. Windows 7 has arrived, and soon Vista will be retired to the Microsoft Hall of Shame alongside such notorious stinkers Windows Me and Microsoft Bob."", ' * HP increases market share to 20.2 pct (Leads on Acer taking number 2 spot)']"
14-10-2009,"[""U.S. tech stocks sprang higher on Wednesday after better-than-expected results and forecasts from bellwether Intel Corp galvanized investors' hopes that an industry recovery was underway."", ""\t \tMicrosoft's massive security update for October marked the completion of the sixth year of the company's move to a monthly patch release schedule. \t\t\t\t\t\t\t"", ' * Analysts see upside for semi companies with PC exposure', 'A picture book about a giraffe on safari in South Africa is set to go digital next month, betting that the next generation will embrace electronic media from the word go.', ""Apple Inc's Mac computers have steadily gained market share over the years, a winning streak that may be tested by next week's launch of Microsoft Corp's new Windows 7 operating system."", 'Just in time for the holidays, a new Flip HD pocket camcorder has come to town. And boy, does it ever look good.', ""When new Web companies start up, the most attractive business model is to offer the service for free so the public can gain a quick understanding of the company's value proposition. A free Web service can grow quickly if it provides value. Along with that rapid growth, though, come the headaches of spammers and spambots--computer programs used to send annoying spam."", ' FRANKFURT, Oct 14 (Reuters Life!) - A picture book about a giraffe on safari in South Africa is set to go digital next month, betting that the next generation will embrace electronic media from the word go.', 'Venture capital firm Kleiner Perkins on Tuesday makes its latest bet on wireless device technology, with high hopes in music recognition and iPhone application developer Shazam, joining a wave of investment in the hot mobile content and technology market.']"
15-10-2009,['These are some of the leading stories in Hong Kong newspapers on Friday. Reuters has not verified these stories and does not vouch for their accuracy.']
15-10-2009,"['\t \tAfter the Sidekick near-disaster, mobile phone users might be wondering if they should ever trust any cloud services to protect their vital data. \t\t\t\t\t\t\t', '\t \tMozilla has again slammed the browser ""ballot screen"" proposal that Microsoft\'s made to European antitrust regulators, saying that the voting will be skewed Apple\'s way because its Safari browser will be the first choice on the list. \t\t\t\t\t\t\t', 'Google Inc and IBM rounded out a strong week of technology results, outstripping already high expectations and providing further evidence that a recovery is brewing.', 'The Dow industrials and the S&P 500 climbed on Thursday to 2009 closing highs, buoyed by energy stocks as oil prices jumped, but financials retreated as investors panned results from Goldman Sachs and Citigroup.', ' * Signs of life in consumer, corporate spending - analysts', 'Despite its valiant attempts at creating a carnival atmosphere, when Microsoft launches a new operating system, it seldom feels like a world-changing event in the world of design. Even the considerable hoopla surrounding the introduction of Windows XP was hardly like the introduction of the bikini or the Volkswagen Beetle -- or, dare we say it, the iPhone.', ""Google plans to launch an online store to deliver electronic books to any device with a Web browser, threatening to upset a burgeoning market for dedicated e-readers dominated by Amazon's Kindle."", ' * Top lawyer confident of U.S. legal settlement success (Adds Google comment, analyst comment)', ' * Dow up 0.5 pct, S&P up 0.4 pct, Nasdaq up 0.1 pct', ""Next week Microsoft was supposed to be in the spotlight with the launch of Windows 7, but the way it's shaping up Apple could steal the limelight. With Microsoft's Windows 7 launch only days a way, sales of Apple Macs are by far outshining those of Windows PCs, according to two leading analyst firms.""]"
15-10-2009,"[""Nokia Oyj lost ground on the smartphone market to Apple's iPhone and RIM in the third quarter, the Finnish firm said on Thursday, pushing its shares lower."", ' * Smartphones mkt share falls to 35 pct from 41 pct in Q2', ""BlackBerry maker Research In Motion is launching a new version of its touchscreen Storm smartphone, marking its latest move in the fight with Apple's iPhone."", ' * More devices in the works, co-CEO says (Adds stock price, analyst comments)', 'RALEIGH, North Carolina (Reuters Life!) - As the recession takes a bite out of video games sales in the stores, consumers are opting to download more games to save money while keeping themselves entertained.', ' RALEIGH, North Carolina, Oct 15 (Reuters Life!) - As the recession takes a bite out of video games sales in the stores, consumers are opting to download more games to save money while keeping themselves entertained.', ""BlackBerry maker Research In Motion  is launching a new version of its touchscreen Storm smartphone, marking its latest move in the fight with Apple's iPhone.""]"
